75,11/23/2021,327,0.12, ,0.00, ,315, ,8.1, ,76.0, ,51.2, ,63.8, ,85, ,18, ,40, ,38.9, ,3.5, ,84.8, ,59.3, 
75,11/24/2021,328,0.13, ,0, ,341,R,8.7, ,75.2, ,49.7, ,63.1, ,92, ,7, ,44, ,40.9, ,5.1, ,122.4, ,58.8, 
75,11/25/2021,329,0.15, ,0, ,354,R,1.8, ,76.4, ,51.6, ,67.0, ,17, ,6, ,8, ,4.3, ,6.2, ,149.5, ,57.1, 
75,11/26/2021,330,0.13, ,0, ,352,R,2.3, ,82.8, ,50.0, ,68.4, ,21, ,5, ,10, ,9.1, ,4.1, ,99.4, ,56.0, 
75,11/27/2021,331,0.10, ,0, ,333, ,4.2, ,77.6, ,41.7, ,60.8, ,40, ,14, ,23, ,22.9, ,2.6, ,63.2, ,55.2, 
75,11/28/2021,332,0.09, ,0, ,329, ,6.5, ,79.6, ,44.6, ,60.3, ,59, ,16, ,36, ,33.5, ,2.4, ,58.3, ,55.0, 
75,11/29/2021,333,0.09, ,0.01, ,330, ,8.4, ,78.1, ,43.3, ,60.1, ,68, ,29, ,47, ,40.0, ,2.5, ,59.1, ,55.2, 
75,11/30/2021,334,0.08, ,0.01,H,322, ,11.2, ,72.7, ,43.7, ,56.0, ,99, ,44, ,73, ,47.5, ,2.5, ,60.3, ,55.3, 
75,12/1/2021,335,0.08, ,0, ,323, ,12.0, ,76.7, ,44.0, ,59.0, ,100, ,33, ,70, ,49.4, ,2.5, ,60.3, ,55.5, 
75,12/2/2021,336,0.06, ,0.02, ,267, ,13.0, ,64.6, ,48.1, ,54.8, ,100, ,69, ,89, ,51.5, ,2.7, ,63.7, ,56.3, 
75,12/3/2021,337,0.07, ,0.02, ,273, ,12.3, ,65.6, ,48.7, ,55.6, ,100, ,58, ,81, ,50.0, ,2.5, ,60.6, ,57.0, 
75,12/4/2021,338,0.06, ,0.02, ,240, ,12.0, ,64.0, ,47.0, ,54.4, ,97, ,59, ,83, ,49.3, ,2.7, ,64.5, ,57.1, 
75,12/5/2021,339,0.05, ,0.01, ,227, ,12.2, ,66.2, ,46.4, ,53.5, ,100, ,60, ,87, ,49.8, ,2.5, ,59.9, ,56.6, 
75,12/6/2021,340,0.07, ,0.00, ,286, ,12.2, ,69.1, ,42.9, ,55.5, ,95, ,56, ,81, ,49.8, ,3.3, ,79.6, ,56.0, 
75,12/7/2021,341,0.03, ,0.02, ,114, ,12.8, ,65.6, ,50.3, ,57.3, ,93, ,62, ,80, ,51.1, ,2.7, ,64.7, ,56.7, 
75,12/8/2021,342,0.07, ,0.00, ,295, ,12.5, ,68.5, ,47.7, ,56.8, ,95, ,54, ,79, ,50.4, ,2.7, ,65.6, ,56.4, 
75,12/9/2021,343,0.01, ,0.15, ,68, ,13.0, ,57.7, ,46.4, ,54.6, ,99, ,77, ,89, ,51.5, ,2.8, ,67.8, ,56.8, 
75,12/10/2021,344,0.05, ,0.01, ,226, ,9.9, ,64.8, ,41.7, ,51.7, ,97, ,51, ,75, ,44.2, ,2.5, ,60.8, ,55.8, 
75,12/11/2021,345,0.08, ,0, ,318,R,6.5, ,67.4, ,42.7, ,53.8, ,80, ,27, ,46, ,33.4, ,2.7, ,63.7, ,54.6, 
75,12/12/2021,346,0.07, ,0, ,317,R,8.6, ,64.9, ,42.5, ,52.7, ,85, ,46, ,63, ,40.6, ,2.7, ,66.0, ,53.7, 
75,12/13/2021,347,0.03, ,0, ,94, ,10.5, ,59.6, ,44.7, ,53.5, ,94, ,60, ,75, ,45.8, ,3.8, ,92.1, ,53.4, 
75,12/14/2021,348,0.01, ,2.59, ,43, ,11.9, ,58.6, ,43.4, ,52.6, ,97, ,70, ,88, ,49.2, ,7.2,Y,173.9,Y,54.1, 
75,12/15/2021,349,0.07, ,0, ,313, ,6.7, ,58.8, ,37.5, ,46.9, ,90, ,32, ,61, ,34.2, ,2.5, ,59.0, ,52.9, 
75,12/16/2021,350,0.06, ,0.05, ,260, ,8.8, ,58.9, ,38.2, ,49.8, ,98, ,45, ,72, ,41.1, ,2.5, ,60.8, ,51.6, 
75,12/17/2021,351,0.08, ,0.01, ,311, ,8.9, ,69.8, ,45.8, ,56.0, ,100, ,16, ,58, ,41.5, ,3.2, ,76.8, ,52.5, 
75,12/18/2021,352,0.08, ,0, ,319,R,6.2, ,68.5, ,43.0, ,54.9, ,77, ,17, ,42, ,32.2, ,3.0, ,72.1, ,52.0, 
75,12/19/2021,353,0.07, ,0, ,317,R,8.3, ,68.1, ,40.8, ,52.1, ,94, ,38, ,62, ,39.6, ,2.6, ,61.7, ,51.4, 
75,12/20/2021,354,0.06, ,0.00, ,268, ,9.8, ,65.3, ,39.8, ,52.3, ,100, ,42, ,73, ,44.0, ,2.2, ,53.3, ,51.5, 
75,12/21/2021,355,0.05, ,0, ,176, ,8.8, ,67.6, ,46.7, ,54.6, ,83, ,32, ,60, ,41.1, ,2.2, ,52.8, ,52.3, 
75,12/22/2021,356,0.06, ,0, ,227, ,9.6, ,67.5, ,45.0, ,55.7, ,87, ,36, ,63, ,43.5, ,2.1, ,51.1, ,52.5, 
75,12/23/2021,357,0.01, ,1.02, ,34, ,12.1, ,58.0, ,51.0, ,54.9, ,94, ,73, ,82, ,49.5, ,4.7, ,112.0, ,53.5, 
75,12/24/2021,358,0.04, ,0.87, ,185, ,13.5, ,61.0, ,49.5, ,55.2, ,100, ,68, ,91, ,52.6, ,3.9, ,94.1, ,54.0, 
75,12/25/2021,359,0.02, ,0.15, ,112, ,11.5, ,55.9, ,49.5, ,51.7, ,98, ,73, ,88, ,48.3, ,3.6, ,85.5, ,54.2, 
75,12/26/2021,360,0.06, ,0.15, ,279, ,9.7, ,58.5, ,43.6, ,50.8, ,96, ,52, ,76, ,43.7, ,3.0, ,71.7, ,53.9, 
75,12/27/2021,361,0.03, ,0.15, ,173, ,9.7, ,56.2, ,41.4, ,48.9, ,94, ,57, ,82, ,43.7, ,3.2, ,76.1, ,52.6, 
75,12/28/2021,362,0.04, ,0.01, ,179, ,9.1, ,55.8, ,42.3, ,48.4, ,92, ,62, ,79, ,42.1, ,3.1, ,73.7, ,52.3, 
75,12/29/2021,363,0.04, ,0.25, ,180, ,10.6, ,56.8, ,43.1, ,50.8, ,94, ,62, ,84, ,46.0, ,5.8, ,140.0, ,51.8, 
75,12/30/2021,364,0.03, ,0.30, ,126, ,12.3, ,61.0, ,47.6, ,53.9, ,97, ,66, ,87, ,49.9, ,5.5, ,132.6, ,52.5, 
75,12/31/2021,365,0.06, ,0.00, ,260, ,11.3, ,61.2, ,46.2, ,52.8, ,97, ,71, ,83, ,47.7, ,3.3, ,80.3, ,52.6, 
